ID,Name,Age,City,Salary
43674,David,30,New York,33593.04
43675,Eva,24,New York,115776.73
43676,Charlie,59,New York,103060.8
43677,Alice,58,Chicago,117608.17
43678,Bob,34,Phoenix,99048.07
43679,Bob,35,Chicago,119218.48
43680,Eva,61,Los Angeles,49816.21
43681,David,31,Houston,84121.47
43682,Alice,43,Chicago,108583.2
43683,David,58,Phoenix,72770.58
43684,Charlie,46,Houston,53400.25
43685,Bob,36,Los Angeles,112304.99
43686,Alice,33,Los Angeles,59284.69
43687,Alice,48,Los Angeles,89386.9
43688,David,62,Los Angeles,108954.55
43689,David,53,Houston,93199.06
43690,Eva,42,Los Angeles,46323.08
43691,Alice,41,Houston,72436.67
43692,Alice,18,Houston,38759.8
43693,Charlie,40,New York,38405.28
43694,David,53,Los Angeles,49656.81
43695,Alice,32,Chicago,109355.19
43696,David,55,Los Angeles,95641.41
43697,David,37,Los Angeles,101136.97
43698,Bob,26,New York,35035.3
43699,Alice,33,Los Angeles,36575.5
43700,Charlie,51,Chicago,63659.29
43701,Alice,55,Chicago,34961.81
43702,Charlie,48,New York,93453.76
43703,Eva,51,Los Angeles,101263.99
43704,Charlie,38,Chicago,77697.27
43705,David,47,Houston,114104.25
43706,Eva,59,Houston,35408.04
43707,Eva,33,Phoenix,87118.91
43708,Charlie,21,Los Angeles,40140.68
43709,Bob,23,Los Angeles,115767.35
43710,Alice,35,New York,54020.04
43711,Eva,18,Houston,66556.81
43712,Alice,35,Houston,115574.38
43713,Charlie,32,Houston,80049.59
43714,Eva,28,Los Angeles,85576.97
43715,Eva,54,Phoenix,115569.31
43716,Alice,56,New York,33940.44
43717,David,47,Houston,116049.71
43718,Charlie,29,Chicago,91728.18
43719,David,28,Chicago,45715.55
43720,Charlie,36,Phoenix,67871.4
43721,Charlie,50,Chicago,33485.46
43722,David,43,New York,69545.13
43723,Alice,43,Houston,30735.62
43724,Eva,35,Los Angeles,37740.0
43725,Bob,45,Chicago,34192.64
43726,Charlie,24,Chicago,36483.63
43727,Eva,60,Chicago,91821.61
43728,Bob,47,Phoenix,36300.65
43729,Alice,59,Los Angeles,50715.76
43730,Eva,60,Houston,73151.98
43731,Bob,19,Los Angeles,117031.41
43732,Alice,33,Los Angeles,65745.24
43733,David,33,Chicago,114450.84
43734,Eva,50,New York,107284.22
43735,Charlie,64,Houston,48450.35
43736,Bob,46,New York,56457.76
43737,Bob,45,Houston,78936.65
43738,Charlie,39,Houston,87208.95
43739,Eva,58,Houston,117095.2
43740,Bob,45,Phoenix,98800.41
43741,Charlie,51,Chicago,115980.7
43742,Eva,26,Los Angeles,84220.45
43743,Charlie,23,Phoenix,99009.12
43744,Charlie,55,Los Angeles,79896.2
43745,Charlie,35,Los Angeles,53380.0
43746,Charlie,53,New York,54280.57
43747,Alice,21,Phoenix,52331.9
43748,Alice,34,Los Angeles,61165.11
43749,Bob,29,New York,100158.56
43750,Bob,51,Houston,52383.27
43751,Bob,30,New York,47309.91
43752,Alice,41,New York,96520.79
43753,Eva,21,Phoenix,71069.41
43754,Alice,56,Chicago,90405.68
43755,Charlie,34,Houston,46870.54
43756,David,39,New York,82781.9
43757,Alice,26,Phoenix,44195.87
43758,Charlie,64,Los Angeles,60010.66
43759,Charlie,59,Houston,62936.33
43760,Alice,28,Los Angeles,80857.94
43761,Eva,41,Houston,105301.52
43762,Bob,59,Los Angeles,97348.94
43763,Eva,24,New York,90100.84
43764,Alice,21,Houston,95270.04
43765,Charlie,43,Phoenix,57450.87
43766,Alice,31,Houston,40906.83
43767,Alice,46,Phoenix,53241.1
43768,Eva,60,Chicago,53480.83
43769,Bob,18,Houston,74422.01
43770,Bob,62,Houston,111842.47
43771,Charlie,59,New York,38741.04
43772,Alice,48,Los Angeles,31274.89
43773,David,53,Houston,68832.35
43774,Bob,57,Chicago,102095.36
43775,Bob,33,Los Angeles,113113.99
43776,Bob,21,Chicago,109715.44
43777,David,63,Chicago,61647.66
43778,David,30,Chicago,76079.78
43779,Charlie,63,Los Angeles,47201.54
43780,David,19,Los Angeles,105112.42
43781,Alice,52,Los Angeles,112913.06
43782,Bob,25,Los Angeles,85129.51
43783,David,56,Los Angeles,48610.91
43784,Alice,42,Los Angeles,51958.72
43785,Eva,52,Chicago,111089.99
43786,Charlie,55,Chicago,90262.86
43787,David,57,Los Angeles,41433.64
43788,Alice,33,Los Angeles,77805.74
43789,Alice,44,Houston,62036.97
43790,Alice,29,Los Angeles,103825.36
43791,Bob,21,Phoenix,102142.53
43792,Eva,31,Chicago,119183.3
43793,Eva,59,Chicago,46913.01
43794,David,30,New York,102007.58
43795,Alice,36,Los Angeles,54249.61
43796,Charlie,49,Houston,33857.31
43797,Bob,62,Chicago,30207.86
43798,Bob,46,Houston,72820.78
43799,Bob,25,New York,86133.61
43800,Eva,48,New York,96254.37
43801,Bob,26,New York,53431.51
43802,Charlie,40,New York,95034.12
43803,David,26,Los Angeles,78655.92
43804,Bob,35,Phoenix,42072.81
43805,Alice,59,Houston,56407.57
43806,Alice,45,New York,107056.64
43807,Alice,57,Los Angeles,61485.88
43808,Bob,61,Houston,100161.31
43809,Eva,21,Phoenix,84373.34
43810,David,57,Phoenix,111485.97
43811,Alice,59,Chicago,57059.4
43812,Alice,61,Houston,43161.07
43813,Alice,61,Chicago,89658.43
43814,Alice,49,Chicago,115996.23
43815,Eva,63,Chicago,110654.33
43816,Charlie,46,Phoenix,100777.33
43817,David,64,Phoenix,65510.27
43818,David,33,Phoenix,50455.19
43819,Charlie,38,New York,39382.82
43820,Eva,63,Chicago,35855.15
43821,Bob,21,Chicago,31616.83
43822,Eva,22,Phoenix,33164.86
43823,Alice,55,Phoenix,98384.43
43824,Alice,37,Chicago,64180.25
43825,Bob,27,Houston,64642.03
43826,Bob,51,Chicago,105608.55
43827,Alice,51,Houston,38196.67
43828,Alice,52,Los Angeles,113941.1
43829,Bob,38,Los Angeles,81479.25
43830,Eva,62,Houston,33070.08
43831,Alice,62,Los Angeles,83543.84
43832,Eva,29,Houston,50118.54
43833,Charlie,40,Phoenix,94460.59
43834,Charlie,49,Houston,65142.55
43835,Bob,20,New York,98265.53
43836,Eva,50,New York,78820.4
43837,Bob,44,Phoenix,71296.21
43838,Bob,44,Chicago,76290.15
43839,Charlie,43,Los Angeles,98725.77
43840,Eva,63,Los Angeles,40778.07
43841,Alice,42,Phoenix,37567.4
43842,David,39,Chicago,49359.2
43843,Bob,62,Houston,82176.19
43844,Bob,55,Los Angeles,51386.12
43845,David,28,New York,46667.68
43846,Bob,19,Chicago,86709.82
43847,Eva,52,Chicago,83222.23
43848,Alice,25,New York,102132.57
43849,Alice,30,Houston,58576.65
43850,Bob,64,Houston,37625.32
43851,Charlie,36,Los Angeles,53107.25
43852,Bob,47,Chicago,49863.55
43853,Charlie,43,New York,68715.65
43854,David,38,Los Angeles,114633.49
43855,David,51,New York,33023.45
43856,David,62,Phoenix,95253.88
43857,Bob,43,Houston,102685.11
43858,Alice,64,Houston,58774.66
43859,Alice,41,New York,54691.2
43860,David,24,Los Angeles,90560.76
43861,Eva,43,New York,37515.35
43862,Charlie,35,Chicago,111345.78
43863,David,57,Los Angeles,73846.59
43864,Alice,43,Los Angeles,48121.72
43865,David,39,New York,78964.86
43866,David,35,New York,118301.32
43867,Eva,56,New York,80380.63
43868,Alice,19,Phoenix,72975.26
43869,Bob,47,Chicago,99438.0
43870,Bob,64,Houston,115940.15
43871,Alice,57,Chicago,63571.42
43872,Alice,28,Houston,95252.67
43873,Charlie,24,New York,42241.31
43874,Alice,31,Los Angeles,58877.16
43875,Charlie,40,Houston,71620.27
43876,Alice,26,New York,40514.27
43877,David,36,Houston,78441.27
43878,Eva,39,Chicago,80867.93
43879,Bob,42,Chicago,66508.68
43880,David,42,Phoenix,83715.53
43881,David,36,Houston,105747.74
43882,Bob,59,Chicago,93380.53
43883,David,33,Houston,102703.89
43884,Bob,38,New York,104685.51
43885,Eva,47,New York,82898.51
43886,Charlie,62,Los Angeles,44233.14
43887,Eva,23,Chicago,112933.69
43888,Eva,63,New York,102990.71
43889,David,52,Phoenix,56064.17
43890,Charlie,49,Chicago,118611.08
43891,Eva,37,Los Angeles,83149.22
43892,Eva,29,New York,41074.57
43893,Eva,57,New York,67221.78
43894,David,63,Phoenix,57164.16
43895,Charlie,20,New York,61936.06
43896,Alice,23,Chicago,60635.51
43897,David,20,Chicago,46019.25
43898,Charlie,35,New York,91788.7
43899,Bob,29,Houston,53995.81
43900,Bob,62,Chicago,115450.24
43901,Eva,26,Phoenix,82038.86
43902,Charlie,41,Phoenix,53321.68
43903,Eva,58,Chicago,60574.84
43904,Eva,28,Phoenix,58583.41
43905,Bob,46,Chicago,62777.27
43906,Alice,44,Houston,99716.66
43907,Eva,40,Houston,56754.47
43908,David,28,New York,69917.01
43909,Charlie,62,Houston,97339.95
43910,Alice,50,Los Angeles,97030.98
43911,David,60,Los Angeles,30378.29
43912,David,61,Los Angeles,88625.4
43913,Bob,32,Los Angeles,91550.21
43914,David,20,Houston,85122.04
43915,Bob,63,Los Angeles,60815.1
43916,Eva,40,Los Angeles,41960.92
43917,Charlie,44,Los Angeles,68443.29
43918,David,54,Chicago,67653.73
43919,Eva,25,Phoenix,113800.8
43920,Bob,36,Houston,64115.77
43921,Bob,27,Los Angeles,118335.02
43922,Alice,34,New York,117027.82
43923,Eva,58,Houston,73486.96
43924,Alice,30,Chicago,45692.54
43925,Alice,27,Houston,117636.37
43926,Bob,27,Los Angeles,108060.64
43927,Alice,49,Los Angeles,67182.18
43928,Alice,47,Los Angeles,40517.45
43929,David,21,New York,74639.91
43930,Bob,52,Los Angeles,45337.4
43931,Charlie,26,Phoenix,61595.09
43932,Bob,61,Phoenix,54264.22
43933,Alice,27,Phoenix,107795.62
43934,Charlie,41,Houston,36017.19
43935,David,40,Phoenix,99056.41
43936,Alice,21,New York,83837.68
43937,Charlie,64,Chicago,91594.46
43938,Charlie,19,Phoenix,71868.57
43939,Eva,54,Chicago,36461.34
43940,Bob,34,Los Angeles,117656.01
43941,David,19,Phoenix,81451.54
43942,Alice,32,Los Angeles,52431.52
43943,Charlie,53,Phoenix,103167.46
43944,Alice,28,Los Angeles,74447.31
43945,David,60,Phoenix,66500.84
43946,David,26,Houston,55143.15
43947,Alice,41,New York,104786.83
43948,Charlie,37,Phoenix,46185.63
43949,David,59,Houston,119812.65
43950,Alice,47,Phoenix,73574.56
43951,Eva,48,Los Angeles,38923.94
43952,Alice,26,Chicago,100659.97
43953,Eva,61,Houston,44370.88
43954,Eva,29,Phoenix,59239.82
43955,Eva,52,New York,68700.8
43956,Eva,29,New York,59996.85
43957,Bob,49,New York,41607.39
43958,Eva,28,Los Angeles,34911.96
43959,Charlie,56,New York,48298.96
43960,Bob,52,Chicago,97402.14
43961,Alice,24,Los Angeles,55220.26
43962,David,49,Phoenix,58699.91
43963,Eva,21,New York,45780.32
43964,Bob,43,Phoenix,49589.06
43965,Bob,60,New York,83339.58
43966,Charlie,47,Los Angeles,112513.21
43967,David,64,Chicago,35439.81
43968,David,45,Chicago,113826.9
43969,David,37,Los Angeles,106678.03
43970,Charlie,28,Los Angeles,81669.43
43971,Alice,27,New York,33846.64
43972,Bob,41,Houston,78571.01
43973,David,52,Phoenix,52780.62
43974,Charlie,35,Phoenix,40252.23
43975,Bob,54,Chicago,105910.12
43976,David,50,New York,101654.42
43977,Alice,20,Houston,115999.65
43978,David,64,Chicago,78541.12
43979,David,31,Houston,34201.49
43980,Alice,41,Houston,63384.8
43981,Alice,19,Phoenix,62812.02
43982,Alice,53,Phoenix,34440.39
43983,Alice,62,Houston,68337.94
43984,Bob,45,New York,43802.46
43985,Bob,51,Houston,112251.67
43986,Eva,42,Los Angeles,98149.59
43987,Charlie,52,Phoenix,77521.58
43988,Charlie,27,New York,114094.85
43989,Bob,37,Houston,67634.1
43990,Eva,47,Phoenix,34875.85
43991,Eva,29,Houston,114222.9
43992,Alice,21,Chicago,74215.34
43993,Bob,52,Los Angeles,101244.58
43994,David,20,Los Angeles,101783.84
43995,Charlie,60,Phoenix,56010.82
43996,David,53,Chicago,106777.85
43997,Bob,28,Houston,111369.23
43998,Bob,31,Chicago,100047.77
43999,Alice,39,Chicago,95984.77
44000,Alice,19,New York,99473.91
44001,Bob,59,Phoenix,36931.77
44002,Bob,39,Houston,85740.72
44003,David,61,Los Angeles,36028.62
44004,Bob,36,Chicago,42043.64
44005,Eva,26,Los Angeles,33698.83
44006,Charlie,52,New York,84449.46
44007,Eva,32,Chicago,108483.39
44008,Charlie,34,New York,69026.39
44009,Bob,62,Chicago,114944.3
44010,Charlie,47,Phoenix,80125.02
44011,Charlie,58,New York,38919.96
44012,Charlie,57,Chicago,36501.36
44013,Bob,55,Phoenix,98678.15
44014,David,51,Houston,105750.47
44015,Eva,42,Houston,98841.3
44016,Bob,55,Chicago,118504.99
44017,David,51,Houston,117929.4
44018,Eva,60,New York,51611.15
44019,Charlie,48,Los Angeles,90252.34
44020,Alice,57,New York,40088.49
44021,Eva,52,New York,72978.98
44022,Charlie,41,New York,118700.83
44023,Alice,29,Houston,46857.36
44024,David,40,Los Angeles,52527.27
44025,David,26,Chicago,43789.82
44026,David,23,New York,64938.25
44027,David,23,Houston,116709.06
44028,David,41,Los Angeles,44293.56
44029,David,39,Los Angeles,47614.69
44030,Bob,27,Los Angeles,84789.08
44031,Charlie,50,Phoenix,54352.64
44032,David,21,Los Angeles,44838.37
44033,Alice,27,Chicago,73181.01
44034,Alice,35,Chicago,91470.96
44035,Bob,34,New York,51145.59
44036,Bob,35,Los Angeles,89824.61
44037,Alice,34,Chicago,109991.52
44038,Eva,27,Chicago,80993.97
44039,Alice,47,Phoenix,32931.54
44040,Alice,48,Chicago,37226.54
44041,Bob,55,Chicago,55251.08
44042,Alice,18,Los Angeles,99930.5
44043,David,20,Los Angeles,117148.97
44044,Alice,38,Phoenix,114277.49
44045,Charlie,48,New York,82152.47
44046,Alice,23,New York,51564.12
44047,Bob,49,Houston,103274.41
44048,David,36,Chicago,37092.65
44049,David,57,New York,44631.0
44050,Alice,60,New York,74669.93
44051,David,38,Chicago,98742.5
44052,David,47,Chicago,93565.73
44053,Alice,55,New York,76557.53
44054,Alice,41,Chicago,113174.29
44055,David,55,New York,82958.58
44056,David,54,New York,62775.49
44057,Charlie,45,Chicago,67848.63
44058,Charlie,36,Los Angeles,101385.68
44059,Eva,23,Phoenix,73527.28
44060,Bob,39,Phoenix,83359.45
44061,Bob,54,Los Angeles,73821.84
44062,Eva,60,Los Angeles,59671.1
44063,David,40,New York,34881.12
44064,Alice,35,Phoenix,51562.31
44065,David,54,Phoenix,106598.65
44066,Eva,46,Phoenix,104515.92
44067,Alice,59,Phoenix,65410.33
44068,Charlie,46,Houston,100135.26
44069,Charlie,46,Houston,114788.94
44070,Bob,36,Phoenix,105979.84
44071,Bob,32,Phoenix,39062.03
44072,Bob,49,Los Angeles,55847.27
44073,David,53,Chicago,97561.13
44074,Charlie,49,Houston,109723.1
44075,David,31,New York,119596.3
44076,Alice,58,Los Angeles,41666.69
44077,Charlie,29,Phoenix,95506.33
44078,David,51,Houston,88833.58
44079,David,47,Chicago,42486.88
44080,Charlie,28,New York,46310.49
44081,Charlie,49,Houston,40988.94
44082,Bob,31,Chicago,94084.06
44083,Alice,20,New York,54696.75
44084,Eva,58,Houston,51463.34
44085,Alice,48,Chicago,47422.45
44086,Eva,18,Chicago,65866.76
44087,Charlie,32,Los Angeles,88140.74
44088,Bob,48,Chicago,49264.15
44089,Charlie,53,Phoenix,65093.76
44090,Alice,27,Chicago,77990.58
44091,Charlie,25,Chicago,85446.86
44092,David,64,Houston,65277.8
44093,Alice,42,Houston,49219.07
44094,Alice,45,Phoenix,30447.29
44095,Bob,53,Houston,43072.91
44096,Charlie,55,Phoenix,82866.61
44097,David,51,Phoenix,75214.96
44098,David,61,Chicago,106676.99
44099,Eva,21,New York,85757.87
44100,Alice,46,Chicago,44969.32
44101,Bob,19,Los Angeles,40386.54
44102,Bob,44,Chicago,103221.76
44103,Alice,21,New York,43112.39
44104,Alice,63,Houston,75738.43
44105,Bob,32,Phoenix,53900.01
44106,Eva,64,Phoenix,67517.7
44107,Alice,61,Chicago,62462.45
44108,Eva,24,Houston,104796.93
44109,Alice,33,Houston,89507.8
44110,David,64,Houston,67490.88
44111,Eva,35,Houston,116130.79
44112,Charlie,52,Los Angeles,56331.46
44113,David,50,Phoenix,110471.41
44114,Eva,59,Chicago,47909.27
44115,David,31,Chicago,89361.4
44116,Charlie,18,Phoenix,37228.91
44117,Charlie,54,Phoenix,98623.27
44118,David,20,Los Angeles,59147.08
44119,Alice,31,Chicago,66055.58
44120,David,50,Chicago,72570.37
44121,Eva,23,New York,43177.85
44122,Charlie,43,Los Angeles,102220.87
44123,Eva,60,Houston,82997.82
44124,David,57,Chicago,110753.37
44125,Alice,26,Phoenix,100261.58
44126,Alice,24,Chicago,58656.98
44127,Charlie,32,Phoenix,89741.68
44128,David,53,New York,87151.78
44129,Charlie,62,New York,116388.33
44130,Alice,37,Chicago,35974.11
44131,David,33,Los Angeles,41012.2
44132,Alice,29,Los Angeles,99311.56
44133,Bob,54,Chicago,66610.9
44134,Bob,62,Houston,57088.66
44135,Eva,20,New York,109376.12
44136,Charlie,46,Los Angeles,48362.11
44137,Alice,48,Phoenix,46227.37
44138,Alice,36,Phoenix,30330.75
44139,Alice,49,Los Angeles,47326.45
44140,Eva,57,Phoenix,108673.01
44141,Eva,25,Phoenix,118763.97
44142,Charlie,47,Chicago,40163.61
44143,Eva,53,Houston,88793.75
44144,David,21,Phoenix,91936.5
44145,Bob,53,Houston,76742.79
44146,Charlie,22,Chicago,32042.72
44147,Bob,36,Phoenix,118141.61
44148,Bob,24,Phoenix,93785.03
44149,Charlie,62,Houston,66226.45
44150,Eva,52,Phoenix,61324.58
44151,Charlie,61,Los Angeles,52077.79
44152,Charlie,51,New York,92265.98
44153,Alice,47,Chicago,67527.03
44154,Charlie,46,Los Angeles,50733.95
44155,Eva,34,Los Angeles,99750.35
44156,Eva,35,Houston,54246.16
44157,Eva,21,Los Angeles,119362.68
44158,Charlie,48,New York,109403.56
44159,Alice,24,Phoenix,87943.98
44160,Eva,23,Chicago,64053.47
44161,Alice,31,Phoenix,62715.62
44162,David,63,Chicago,86885.02
44163,Bob,53,Houston,55764.3
44164,David,34,Houston,105935.0
44165,Eva,20,Chicago,79519.5
44166,Charlie,31,New York,69603.46
44167,David,43,Los Angeles,56373.61
44168,Charlie,40,New York,108171.66
44169,Charlie,50,Phoenix,117336.24
44170,Eva,58,Houston,90732.81
44171,Eva,40,Chicago,92200.45
44172,Charlie,54,Houston,107315.45
44173,David,52,Houston,89048.04
44174,Alice,35,Chicago,79585.19
44175,Charlie,25,Phoenix,87589.25
44176,Bob,23,New York,102067.14
44177,David,41,Chicago,40344.46
44178,David,62,Houston,45690.24
44179,Alice,45,Chicago,32920.5
44180,Charlie,54,New York,74007.58
44181,David,36,Chicago,86239.99
44182,Eva,38,Houston,99452.29
44183,Bob,19,Los Angeles,112168.35
44184,Charlie,23,Los Angeles,93168.0
44185,David,20,Chicago,51916.2
44186,Bob,63,Phoenix,79083.79
44187,Eva,53,Chicago,38093.29
44188,David,58,New York,70038.86
44189,Alice,21,Phoenix,73456.01
44190,Charlie,20,Los Angeles,84927.75
44191,Alice,47,Los Angeles,70435.66
44192,Charlie,24,Phoenix,112471.06
44193,Charlie,57,Houston,72714.88
44194,Alice,52,New York,100162.62
44195,David,58,Chicago,61674.93
44196,Eva,58,Phoenix,44500.52
44197,Alice,40,New York,47548.41
44198,Alice,55,New York,30299.99
44199,Alice,18,Phoenix,48476.9
44200,Charlie,58,Chicago,30737.27
44201,David,23,Chicago,38492.7
44202,Alice,55,Phoenix,71223.95
44203,Charlie,18,New York,83267.58
44204,Bob,26,Houston,64003.52
44205,David,46,Chicago,112286.08
44206,Charlie,54,Los Angeles,42949.59
44207,Alice,36,Phoenix,106667.69
44208,David,29,New York,31647.67
44209,Charlie,51,Los Angeles,64989.51
44210,Charlie,50,Houston,54259.79
44211,David,32,Los Angeles,96669.73
44212,Charlie,32,Chicago,105900.35
44213,David,36,New York,98141.97
44214,Bob,47,Chicago,104278.23
44215,David,50,Houston,84739.62
44216,Eva,40,Chicago,46996.83
44217,Eva,45,Los Angeles,110681.03
44218,Bob,43,New York,57182.55
44219,Alice,18,New York,115366.62
44220,Alice,20,Phoenix,104289.9
44221,Charlie,30,New York,45465.91
44222,Eva,40,Houston,33853.32
44223,Bob,60,Los Angeles,63877.17
44224,Charlie,20,New York,98419.61
44225,Alice,18,New York,110908.65
44226,Charlie,21,Chicago,93606.22
44227,Alice,59,Phoenix,108754.01
44228,Eva,62,Houston,68630.14
44229,Charlie,25,Chicago,33976.33
44230,Alice,51,Phoenix,70807.82
44231,Alice,26,Phoenix,96817.22
44232,Bob,45,Phoenix,67254.1
44233,Bob,54,New York,78909.26
44234,Bob,44,New York,102802.48
44235,David,59,New York,101727.67
44236,Eva,57,Los Angeles,100474.53
44237,Charlie,56,Phoenix,59693.53
44238,Alice,27,Los Angeles,85091.04
44239,Eva,44,Phoenix,111651.58
44240,Eva,30,New York,67644.51
44241,Alice,39,Los Angeles,96992.53
44242,Charlie,55,Phoenix,46082.11
44243,Alice,41,Los Angeles,43443.18
44244,Charlie,26,Houston,107349.83
44245,Charlie,23,New York,53686.61
44246,Alice,44,Los Angeles,74623.85
44247,Alice,63,Houston,36368.56
44248,David,61,Chicago,96771.85
44249,Bob,26,Houston,112352.66
44250,Eva,47,Phoenix,33143.32
44251,Eva,53,Houston,40307.2
44252,Eva,55,Phoenix,77870.9
44253,Charlie,41,Houston,52788.26
44254,Eva,33,Houston,41921.14
44255,Eva,36,Chicago,42241.72
44256,Alice,22,Los Angeles,41829.62
44257,Alice,44,New York,78842.85
44258,Alice,43,Los Angeles,71685.09
44259,Charlie,26,Phoenix,77701.23
44260,David,21,Houston,98868.93
44261,David,42,Chicago,117659.94
44262,Charlie,23,Chicago,104060.18
44263,Alice,20,Chicago,50809.65
44264,Alice,59,Chicago,95870.95
44265,Charlie,48,Phoenix,112197.64
44266,Alice,51,New York,109450.18
44267,Eva,43,Houston,114339.85
44268,David,42,Houston,60945.62
44269,Alice,44,Chicago,40113.02
44270,Bob,49,Los Angeles,82261.94
44271,Alice,57,Los Angeles,32506.18
44272,Charlie,44,Chicago,119536.25
44273,David,18,Houston,66762.21
44274,David,18,New York,100806.97
44275,Charlie,32,Chicago,42316.03
44276,Eva,48,Houston,90171.19
44277,Bob,47,Chicago,107437.16
44278,Alice,40,Phoenix,117380.95
44279,Bob,32,Phoenix,57317.87
44280,Bob,59,Phoenix,103863.79
44281,Eva,58,Phoenix,114082.45
44282,Eva,42,New York,73666.44
44283,David,24,Los Angeles,81914.43
44284,Alice,34,Phoenix,32850.14
44285,Eva,23,New York,114762.91
44286,Charlie,29,Phoenix,35997.61
44287,Bob,60,New York,90137.73
44288,David,51,Phoenix,114205.03
44289,Eva,22,Phoenix,32378.91
44290,David,50,Chicago,104785.77
44291,David,33,New York,71292.11
44292,Bob,49,New York,95022.31
44293,Alice,62,New York,112866.69
44294,Alice,30,Houston,51184.03
44295,Alice,33,Houston,94451.69
44296,Eva,31,Chicago,47554.82
44297,David,20,New York,81241.71
44298,David,43,Chicago,38098.16
44299,David,45,Chicago,98984.0
44300,Charlie,18,Phoenix,53992.94
44301,Bob,60,Los Angeles,108988.42
